j5	j3	count	startpos	productsize	JS	deletion size	chorm	type	name	start	end	evtype	evrelorf	evsize	startpos_byfusion
69	15776	185	15811	28	69 - 15776	15707						frameshift,mid	ORF1b	28
69	15776	82	15811	28	69 - 15776	15707						frameshift,mid	ORF1b	28
71	22501	58	22613	36	71 - 22501	22430						frameshift,mid	S	36
69	15776	48	15811	28	69 - 15776	15707						frameshift,mid	ORF1b	28
69	15776	34	15811	28	69 - 15776	15707						frameshift,mid	ORF1b	28
71	22501	32	22613	36	71 - 22501	22430						frameshift,mid	S	36
69	15776	30	15811	28	69 - 15776	15707						frameshift,mid	ORF1b	28
69	15776	29	15811	28	69 - 15776	15707						frameshift,mid	ORF1b	28
69	15776	29	15811	28	69 - 15776	15707						frameshift,mid	ORF1b	28
64	5784	29	5858	12	64 - 5784	5720						frameshift,mid	ORF1a	12
69	28282	27	28283	97	69 - 28282	28213						frameshift,mid	N	97
69	15776	26	15811	28	69 - 15776	15707						frameshift,mid	ORF1b	28
71	22501	26	22613	36	71 - 22501	22430						frameshift,mid	S	36
69	28282	26	28283	97	69 - 28282	28213						frameshift,mid	N	97
68	22502	25	22613	36	68 - 22502	22434						frameshift,mid	S	36
71	27760	24	27824	20	71 - 27760	27689						N-term trunc	ORF7b	23
70	13618	23	13624	3	70 - 13618	13548						frameshift,mid	ORF1b	3
72	27761	23	27824	20	72 - 27761	27689						N-term trunc	ORF7b	23
69	15776	22	15811	28	69 - 15776	15707						frameshift,mid	ORF1b	28
70	13618	22	13624	3	70 - 13618	13548						frameshift,mid	ORF1b	3
69	29153	21	29221	103	69 - 29153	29084						N-term trunc	N	316
75	21057	21	21070	23	75 - 21057	20982						frameshift,mid	ORF1b	23
69	15776	21	15811	28	69 - 15776	15707						frameshift,mid	ORF1b	28
71	20315	19	20329	8	71 - 20315	20244						frameshift,mid	ORF1b	8
71	21305	19	21316	27	71 - 21305	21234						frameshift,mid	ORF1b	27
72	2687	18	2744	3	72 - 2687	2615						frameshift,mid	ORF1a	3
69	22990	17	23003	29	69 - 22990	22921						frameshift,mid	S	29
69	15776	17	15811	28	69 - 15776	15707						frameshift,mid	ORF1b	28
69	15776	17	15811	28	69 - 15776	15707						frameshift,mid	ORF1b	28
71	22501	16	22613	36	71 - 22501	22430						frameshift,mid	S	36
72	27761	15	27824	20	72 - 27761	27689						N-term trunc	ORF7b	23
69	29111	15	29221	103	69 - 29111	29042						N-term trunc	N	316
76	15295	14	15302	1	76 - 15295	15219						frameshift,mid	ORF1b	1
68	24776	13	24809	21	68 - 24776	24708						frameshift,mid	S	21
64	5784	13	5858	12	64 - 5784	5720						frameshift,mid	ORF1a	12
71	22501	13	22613	36	71 - 22501	22430						frameshift,mid	S	36
70	10598	13	10598	23	70 - 10598	10528						frameshift,mid	ORF1a	23
69	28282	13	28283	97	69 - 28282	28213						frameshift,mid	N	97
72	27761	13	27824	20	72 - 27761	27689						N-term trunc	ORF7b	23
72	27761	12	27824	20	72 - 27761	27689						N-term trunc	ORF7b	23
74	21394	12	21396	52	74 - 21394	21320						N-term trunc	ORF1b	2643
71	21305	12	21316	27	71 - 21305	21234						frameshift,mid	ORF1b	27
69	29111	12	29221	103	69 - 29111	29042						N-term trunc	N	316
